STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,ELEVATION,Elevation,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2010,,193058,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2010.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2011,,194745,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2011.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2012,,196534,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2012.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2013,,198302,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2013.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2014,,200073,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2014.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2015,,201818,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2015.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2016,,203531,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2016.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2017,,205440,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2017.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2018,,207617,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2018.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2019,,209812,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2019.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2020,,211975,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2020.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,_T,Total,2021,,213808,,N,units,,,E,Estimated value,,,Estimated mid-year population for year 2021.,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2010,,60166,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2011,,60262,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2012,,60202,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2013,,59985,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2014,,59725,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2015,,59434,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2016,,59116,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2017,,59019,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2018,,59141,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2019,,59197,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2020,,59216,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2021,,59094,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2022,,28845,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2023,,28722,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,10M,0-10 meters above sea level,2024,,28607,,N,units,,,,,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2010,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2011,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2012,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2013,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2014,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2015,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2016,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2017,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2018,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2019,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2020,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2021,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2022,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2023,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,WS,Samoa,LECZPOPRF,Population in low elevation coastal zone in relative frequency,5M,0-5 meters above sea level,2024,,5,,PERCENT,percent,,,,,,,This data was estimated based on population census of year 2023,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,20M,0-20 meters above sea level,2010,,83802,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,20M,0-20 meters above sea level,2011,,83937,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,20M,0-20 meters above sea level,2012,,83853,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,20M,0-20 meters above sea level,2013,,83550,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
DATAFLOW,SPC:DF_POP_LECZ(1.0),Population living in low elevation coastal zones (0-10m and 0-20m above sea level),I,A,Annual,TO,Tonga,LECZPOPAF,Population in low elevation coastal zone in absolute frequency,20M,0-20 meters above sea level,2014,,83189,,N,units,,,E,Estimated value,,,This data was estimated based on population census of year 2021,
